Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
24.06.2020	16:02:59	Referenz I (60 Zyklen)	2,038821	1497,000000	7,330045	7,318976	7,285874	7,272236	20,320431	20,289747	4,150000	0,431052	-5228,584635	2480,864677	0,000000	0,000000	-57,098894	16523,405975	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:02	Referenz I (60 Zyklen)	2,039505	1997,000000	9,742695	9,737029	9,698524	9,690289	20,246462	20,234688	4,150000	0,431200	-5228,584635	2480,765953	0,000000	0,000000	-57,098894	16525,517539	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:05	Referenz I (60 Zyklen)	3,023662	499,500000	2,106416	2,103978	2,062245	2,057238	17,500750	17,480497	4,150000	0,639249	-5018,285031	2514,990308	0,000000	0,000000	-54,555664	15793,508397	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:10	Referenz I (60 Zyklen)	3,029027	997,000000	4,162569	4,167576	4,118398	4,120836	17,326642	17,347484	4,150000	0,640373	-5013,778610	2523,393380	0,000000	0,000000	-54,501448	15613,778936	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:13	Referenz I (60 Zyklen)	3,032510	1497,000000	6,211213	6,210027	6,167042	6,163287	17,218793	17,215506	4,150000	0,641166	-5015,844053	2523,408188	0,000000	0,000000	-54,526296	15613,462201	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:16	Referenz I (60 Zyklen)	3,034143	1997,000000	8,253005	8,260055	8,208834	8,213315	17,150712	17,165362	4,150000	0,641468	-5019,599403	2523,408188	0,000000	0,000000	-54,571479	15613,462201	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:19	Referenz I (60 Zyklen)	5,022877	499,500000	1,711774	1,705186	1,667604	1,658446	14,221949	14,167211	4,150000	1,061852	-4603,694364	2565,727972	0,000000	0,000000	-49,615893	14708,303631	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:24	Referenz I (60 Zyklen)	5,022815	998,000000	3,365908	3,370783	3,321737	3,324043	13,996510	14,016783	4,150000	1,061905	-4600,377138	2574,310404	0,000000	0,000000	-49,576754	14524,737912	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:27	Referenz I (60 Zyklen)	5,028475	1497,000000	5,021557	5,011542	4,977386	4,964802	13,920815	13,893053	4,150000	1,063079	-4603,131061	2574,265978	0,000000	0,000000	-49,609246	14525,688119	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:30	Referenz I (60 Zyklen)	5,024603	1997,000000	6,673846	6,679578	6,629675	6,632838	13,869034	13,880946	4,150000	1,062293	-4604,695791	2574,330148	0,000000	0,000000	-49,627710	14524,315599	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:34	Referenz I (60 Zyklen)	6,029709	499,500000	1,576582	1,578690	1,532411	1,531950	13,098727	13,116243	4,150000	1,274767	-4393,394741	2602,469876	0,000000	0,000000	-47,146316	13922,447793	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:38	Referenz I (60 Zyklen)	6,022136	998,000000	3,090779	3,094995	3,046608	3,048255	12,852437	12,869970	4,150000	1,273252	-4392,393314	2611,220147	0,000000	0,000000	-47,134613	13735,292222	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:41	Referenz I (60 Zyklen)	6,028310	1497,000000	4,614727	4,624675	4,570556	4,577935	12,792997	12,820576	4,150000	1,274409	-4390,703407	2611,174076	0,000000	0,000000	-47,114864	13736,277622	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:45	Referenz I (60 Zyklen)	6,024764	1997,000000	6,140586	6,140125	6,096415	6,093384	12,760857	12,759899	4,150000	1,273695	-4391,454477	2611,134586	0,000000	0,000000	-47,123641	13737,122251	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:48	Referenz I (60 Zyklen)	9,020837	499,500000	1,323656	1,319637	1,279485	1,272896	10,997338	10,963948	4,150000	1,907082	-3774,888494	2678,421908	0,000000	0,000000	-40,016218	12297,944398	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:52	Referenz I (60 Zyklen)	9,015643	998,000000	2,587166	2,586969	2,542996	2,540228	10,758257	10,757435	4,150000	1,906073	-3775,326618	2687,428881	0,000000	0,000000	-40,021201	12105,298342	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:56	Referenz I (60 Zyklen)	9,026296	1497,000000	3,853774	3,854960	3,809603	3,808220	10,683475	10,686762	4,150000	1,908226	-3774,262602	2687,377874	0,000000	0,000000	-40,009100	12106,389322	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:03:59	Referenz I (60 Zyklen)	9,018303	1997,000000	5,131450	5,126838	5,087279	5,080098	10,663755	10,654171	4,150000	1,906471	-3774,387780	2687,224850	0,000000	0,000000	-40,010524	12109,662265	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:02	Referenz I (60 Zyklen)	9,983681	499,500000	1,258233	1,264822	1,214063	1,218081	10,453791	10,508529	4,150000	2,110684	-3567,906073	2711,919173	0,000000	0,000000	-37,672526	11581,486645	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:07	Referenz I (60 Zyklen)	10,015452	998,000000	2,464492	2,463174	2,420321	2,416434	10,248136	10,242657	4,150000	2,117473	-3559,206177	2721,077533	0,000000	0,000000	-37,574465	11385,602657	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:10	Referenz I (60 Zyklen)	10,022745	1497,000000	3,659945	3,668246	3,615774	3,621506	10,146140	10,169153	4,150000	2,118847	-3558,329928	2721,041334	0,000000	0,000000	-37,564590	11386,376902	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:13	Referenz I (60 Zyklen)	10,020304	1997,000000	4,871738	4,875757	4,827567	4,829016	10,124042	10,132394	4,150000	2,118449	-3558,455107	2720,998554	0,000000	0,000000	-37,566001	11387,291919	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:16	Referenz I (60 Zyklen)	12,002150	499,500000	1,165140	1,159870	1,120969	1,113129	9,680344	9,636554	4,150000	2,537299	-3152,313895	2761,360524	0,000000	0,000000	-33,027585	10524,008135	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:21	Referenz I (60 Zyklen)	11,998480	998,000000	2,269543	2,263613	2,225372	2,216873	9,437477	9,412820	4,150000	2,536714	-3146,993814	2770,523833	0,000000	0,000000	-32,968638	10328,018296	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:24	Referenz I (60 Zyklen)	12,020842	1497,000000	3,368543	3,381324	3,324372	3,334584	9,338312	9,373745	4,150000	2,541330	-3145,616852	2770,556741	0,000000	0,000000	-32,953383	10327,314436	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:27	Referenz I (60 Zyklen)	12,010579	1997,000000	4,481906	4,487835	4,437735	4,441095	9,313926	9,326248	4,150000	2,539101	-3150,999522	2770,461307	0,000000	0,000000	-33,013021	10329,355630	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:31	Referenz I (60 Zyklen)	15,015388	499,500000	1,049186	1,048988	1,005015	1,002248	8,716957	8,715315	4,150000	3,174420	-2522,604071	2841,842726	0,000000	0,000000	-26,136650	8802,610978	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:35	Referenz I (60 Zyklen)	15,010956	998,000000	2,046989	2,043958	2,002818	1,997218	8,512027	8,499425	4,150000	3,173381	-2516,094795	2851,326913	0,000000	0,000000	-26,066306	8599,758034	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:38	Referenz I (60 Zyklen)	15,013366	1497,000000	3,035634	3,047691	2,991464	3,000951	8,415419	8,448843	4,150000	3,173992	-2518,598363	2851,330204	0,000000	0,000000	-26,093360	8599,687648	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:42	Referenz I (60 Zyklen)	15,011811	1997,000000	4,033438	4,033635	3,989267	3,986895	8,381956	8,382367	4,150000	3,173706	-2519,099076	2851,323622	0,000000	0,000000	-26,098771	8599,828420	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:45	Referenz I (60 Zyklen)	17,983016	499,500000	0,959518	0,961495	0,915348	0,914755	7,971974	7,988395	4,150000	3,801592	-1897,901323	2922,672301	0,000000	0,000000	-19,464499	7073,784049	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:49	Referenz I (60 Zyklen)	18,006188	998,000000	1,875099	1,869301	1,830928	1,822561	7,797256	7,773147	4,150000	3,806764	-1888,638122	2932,469140	0,000000	0,000000	-19,366734	6864,243920	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:53	Referenz I (60 Zyklen)	17,994369	1497,000000	2,779480	2,792854	2,735309	2,746114	7,705305	7,742381	4,150000	3,804219	-1891,141690	2932,414841	0,000000	0,000000	-19,393154	6865,405295	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:56	Referenz I (60 Zyklen)	17,985287	1997,000000	3,695193	3,696642	3,651022	3,649902	7,679043	7,682055	4,150000	3,802391	-1894,646685	2932,345733	0,000000	0,000000	-19,430146	6866,883408	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:04:59	Referenz I (60 Zyklen)	19,986463	499,500000	0,915838	0,912148	0,871667	0,865408	7,609062	7,578408	4,150000	4,225564	-1483,122700	2974,402737	0,000000	0,000000	-15,119125	5967,345313	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:04	Referenz I (60 Zyklen)	19,944848	998,000000	1,783126	1,784905	1,738955	1,738165	7,414802	7,422199	4,150000	4,216434	-1476,676012	2984,331226	0,000000	0,000000	-15,052100	5754,989402	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:07	Referenz I (60 Zyklen)	19,936232	1497,000000	2,647581	2,644946	2,603411	2,598206	7,339654	7,332349	4,150000	4,214780	-1481,620559	2984,234145	0,000000	0,000000	-15,103506	5757,065802	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:10	Referenz I (60 Zyklen)	19,954801	1997,000000	3,509797	3,517044	3,465626	3,470304	7,293769	7,308830	4,150000	4,218673	-1484,499663	2984,291735	0,000000	0,000000	-15,133443	5755,834039	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:13	Referenz I (60 Zyklen)	20,940680	499,500000	0,895875	0,894426	0,851704	0,847685	7,443206	7,431163	4,150000	4,426951	-1286,217070	3005,249510	0,000000	0,000000	-13,078871	5307,577741	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:18	Referenz I (60 Zyklen)	20,957445	998,000000	1,739248	1,738457	1,695077	1,691717	7,232342	7,229055	4,150000	4,430706	-1271,133072	3015,225725	0,000000	0,000000	-12,923163	5094,201027	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:21	Referenz I (60 Zyklen)	20,988003	1497,000000	2,589736	2,581237	2,545565	2,534497	7,179294	7,155733	4,150000	4,437255	-1268,003612	3015,094091	0,000000	0,000000	-12,890869	5097,016488	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:24	Referenz I (60 Zyklen)	20,994473	1997,000000	3,421711	3,434426	3,377540	3,387686	7,110716	7,137140	4,150000	4,438537	-1271,070483	3015,138518	0,000000	0,000000	-12,922517	5096,066270	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:28	Referenz I (60 Zyklen)	24,007056	499,500000	0,840335	0,844750	0,796165	0,798009	6,981765	7,018440	4,150000	5,075000	-647,118684	3080,883216	0,000000	0,000000	-6,552727	3689,882886	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:32	Referenz I (60 Zyklen)	23,993853	997,000000	1,636865	1,629618	1,592694	1,582878	6,813430	6,783264	4,150000	5,072938	-636,666286	3091,093105	0,000000	0,000000	-6,447176	3471,508221	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:35	Referenz I (60 Zyklen)	23,996092	1498,000000	2,421470	2,423644	2,377299	2,376904	6,708344	6,714367	4,150000	5,073047	-636,541108	3091,178667	0,000000	0,000000	-6,445913	3469,678167	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:39	Referenz I (60 Zyklen)	23,989794	1997,000000	3,208315	3,217999	3,164144	3,171259	6,667254	6,687380	4,150000	5,071706	-642,174136	3091,099686	0,000000	0,000000	-6,502791	3471,367448	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:42	Referenz I (60 Zyklen)	26,976011	499,500000	0,796589	0,794481	0,752418	0,747740	6,618306	6,600789	4,150000	5,702782	-23,166823	3158,297457	0,000000	0,000000	-0,315860	2034,104960	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:46	Referenz I (60 Zyklen)	26,988157	998,000000	1,544958	1,531320	1,500787	1,484580	6,424423	6,367713	4,150000	5,705672	-11,337461	3168,783803	0,000000	0,000000	-0,198847	1809,817269	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:50	Referenz I (60 Zyklen)	26,969168	1497,000000	2,281138	2,281204	2,236967	2,234464	6,323797	6,323979	4,150000	5,701624	-9,897909	3168,747604	0,000000	0,000000	-0,184610	1810,591524	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:53	Referenz I (60 Zyklen)	26,964036	1997,000000	3,029178	3,029639	2,985007	2,982899	6,294986	6,295945	4,150000	5,700375	-14,842457	3168,815067	0,000000	0,000000	-0,233513	1809,148593	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:05:56	Referenz I (60 Zyklen)	29,915709	499,500000	0,758508	0,760814	0,714337	0,714074	6,301920	6,321079	4,150000	6,324076	595,214662	3233,288159	0,000000	0,000000	5,742041	430,163008	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:01	Referenz I (60 Zyklen)	29,925943	998,000000	1,464119	1,461747	1,419948	1,415007	6,088270	6,078407	4,150000	6,326867	611,863395	3244,016410	0,000000	0,000000	5,903509	200,701331	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:04	Referenz I (60 Zyklen)	29,948228	1497,000000	2,164920	2,166040	2,120749	2,119300	6,001615	6,004720	4,150000	6,331434	611,300092	3243,983501	0,000000	0,000000	5,898047	201,405202	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:07	Referenz I (60 Zyklen)	29,946937	1997,000000	2,875604	2,876724	2,831433	2,829983	5,975841	5,978169	4,150000	6,331069	608,733934	3243,947302	0,000000	0,000000	5,873164	202,179459	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:17	Referenz I (60 Zyklen)	1,030717	499,500000	3,356223	3,364326	3,312052	3,317586	27,884533	27,951861	4,150000	0,217905	-5441,387801	2457,182428	0,000000	0,000000	-59,699186	17029,934807	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:20	Referenz I (60 Zyklen)	1,039363	997,000000	6,628914	6,624038	6,584743	6,577298	27,592770	27,572476	4,150000	0,219569	-5434,502992	2465,557515	0,000000	0,000000	-59,614629	16850,803893	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:23	Referenz I (60 Zyklen)	1,040250	1497,000000	9,882961	9,878217	9,838790	9,831477	27,397654	27,384504	4,150000	0,219920	-5430,497286	2465,486763	0,000000	0,000000	-59,565445	16852,317180	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:27	Referenz I (60 Zyklen)	1,042458	1997,000000	13,117838	13,113490	13,073668	13,066750	27,260405	27,251369	4,150000	0,220387	-5429,871394	2465,501571	0,000000	0,000000	-59,557761	16852,000445	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:30	Referenz I (60 Zyklen)	2,017159	499,500000	2,498026	2,509095	2,453855	2,462354	20,754372	20,846331	4,150000	0,426450	-5235,782389	2474,028037	0,000000	0,000000	-57,186401	16669,631762	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:34	Referenz I (60 Zyklen)	2,025447	998,000000	4,933536	4,936897	4,889366	4,890156	20,515207	20,529179	4,150000	0,428199	-5229,085349	2482,396545	0,000000	0,000000	-57,104981	16490,641542	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:38	Referenz I (60 Zyklen)	2,028215	1497,000000	7,361273	7,364040	7,317103	7,317300	20,407004	20,414675	4,150000	0,428791	-5231,025613	2482,352120	0,000000	0,000000	-57,128567	16491,591745	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:41	Referenz I (60 Zyklen)	2,033472	1997,000000	9,783872	9,793096	9,739702	9,746356	20,332033	20,351201	4,150000	0,429902	-5229,523473	2482,370219	0,000000	0,000000	-57,110306	16491,204625	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:44	Referenz I (60 Zyklen)	3,033817	499,500000	2,100486	2,099827	2,056315	2,053087	17,451486	17,446012	4,150000	0,641350	-5014,967805	2512,665355	0,000000	0,000000	-54,515754	15843,235769	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:49	Referenz I (60 Zyklen)	3,031904	998,000000	4,156640	4,147087	4,112469	4,100346	17,284624	17,244899	4,150000	0,640945	-5012,777184	2521,155632	0,000000	0,000000	-54,489402	15661,641103	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:52	Referenz I (60 Zyklen)	3,029804	1497,000000	6,200540	6,192831	6,156369	6,146091	17,189205	17,167836	4,150000	0,640547	-5013,716021	2521,086525	0,000000	0,000000	-54,500695	15663,119199	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:55	Referenz I (60 Zyklen)	3,031608	1997,000000	8,235283	8,248525	8,191112	8,201785	17,113882	17,141402	4,150000	0,640899	-5014,154145	2521,121078	0,000000	0,000000	-54,505966	15662,380151	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:06:58	Referenz I (60 Zyklen)	5,022255	499,500000	1,706965	1,704988	1,662794	1,658248	14,181990	14,165569	4,150000	1,061760	-4603,256240	2564,487337	0,000000	0,000000	-49,610724	14734,839010	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:03	Referenz I (60 Zyklen)	5,017356	997,000000	3,363602	3,369729	3,319431	3,322989	14,000950	14,026454	4,150000	1,060695	-4603,131061	2573,158620	0,000000	0,000000	-49,609246	14549,372885	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:06	Referenz I (60 Zyklen)	5,012629	1497,000000	5,017011	5,015561	4,972840	4,968821	13,908213	13,904195	4,150000	1,059785	-4605,196504	2573,152039	0,000000	0,000000	-49,633619	14549,513656	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:09	Referenz I (60 Zyklen)	5,012411	1997,000000	6,677931	6,659549	6,633760	6,612809	13,877523	13,839324	4,150000	1,059716	-4606,886412	2573,102676	0,000000	0,000000	-49,653562	14550,569441	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:13	Referenz I (60 Zyklen)	6,030160	499,500000	1,567951	1,581918	1,523780	1,535178	13,027020	13,143064	4,150000	1,274846	-4395,335006	2602,190157	0,000000	0,000000	-47,168993	13928,430577	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:17	Referenz I (60 Zyklen)	6,023644	997,000000	3,096181	3,096774	3,052010	3,050034	12,887815	12,890283	4,150000	1,273452	-4393,269563	2610,958528	0,000000	0,000000	-47,144853	13740,887886	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:20	Referenz I (60 Zyklen)	6,030222	1497,000000	4,618877	4,614595	4,574707	4,567855	12,804503	12,792632	4,150000	1,274840	-4390,640818	2610,861449	0,000000	0,000000	-47,114133	13742,964264	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:24	Referenz I (60 Zyklen)	6,022929	1997,000000	6,143814	6,135776	6,099643	6,089036	12,767566	12,750862	4,150000	1,273219	-4389,013499	2610,887775	0,000000	0,000000	-47,095117	13742,401179	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:27	Referenz I (60 Zyklen)	9,024787	499,500000	1,322799	1,328201	1,278628	1,281461	10,990222	11,035107	4,150000	1,907904	-3772,760462	2678,388999	0,000000	0,000000	-39,992017	12298,648256	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:31	Referenz I (60 Zyklen)	9,007199	998,000000	2,593557	2,590988	2,549386	2,544247	10,784831	10,774147	4,150000	1,904252	-3773,574121	2687,216623	0,000000	0,000000	-40,001270	12109,838229	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:35	Referenz I (60 Zyklen)	9,023994	1498,000000	3,862009	3,863261	3,817839	3,816521	10,699158	10,702626	4,150000	1,907766	-3774,200013	2687,323575	0,000000	0,000000	-40,008388	12107,550689	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:38	Referenz I (60 Zyklen)	9,023295	1997,000000	5,124335	5,128024	5,080164	5,081284	10,648968	10,656635	4,150000	1,907625	-3773,887067	2687,280794	0,000000	0,000000	-40,004829	12108,465705	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:41	Referenz I (60 Zyklen)	10,003975	499,500000	1,256389	1,261659	1,212218	1,214919	10,438464	10,482255	4,150000	2,115004	-3566,466522	2712,314072	0,000000	0,000000	-37,656298	11573,040337	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:46	Referenz I (60 Zyklen)	10,022030	997,000000	2,463240	2,463569	2,419069	2,416829	10,253205	10,254576	4,150000	2,118811	-3557,578858	2721,413197	0,000000	0,000000	-37,556127	11378,423293	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:49	Referenz I (60 Zyklen)	10,011548	1497,000000	3,666665	3,672331	3,622494	3,625591	10,164770	10,180477	4,150000	2,116539	-3561,647155	2721,370417	0,000000	0,000000	-37,601975	11379,338310	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:52	Referenz I (60 Zyklen)	10,012435	1997,000000	4,877009	4,886496	4,832838	4,839755	10,134995	10,154711	4,150000	2,116763	-3560,583139	2721,337508	0,000000	0,000000	-37,589983	11380,042169	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:07:55	Referenz I (60 Zyklen)	12,005182	499,500000	1,158684	1,159145	1,114513	1,112405	9,626701	9,630533	4,150000	2,538009	-3146,743457	2761,345715	0,000000	0,000000	-32,965864	10524,324872	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:00	Referenz I (60 Zyklen)	12,015866	997,000000	2,271058	2,265787	2,226887	2,219047	9,453251	9,431312	4,150000	2,540320	-3141,673733	2770,615976	0,000000	0,000000	-32,909703	10326,047487	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:03	Referenz I (60 Zyklen)	11,999211	1497,000000	3,378030	3,376185	3,333859	3,329445	9,364613	9,359499	4,150000	2,536661	-3145,679441	2770,481052	0,000000	0,000000	-32,954076	10328,933314	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:06	Referenz I (60 Zyklen)	11,999568	1997,000000	4,482762	4,485266	4,438592	4,438526	9,315706	9,320908	4,150000	2,536796	-3151,875770	2770,507378	0,000000	0,000000	-33,022730	10328,370226	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:10	Referenz I (60 Zyklen)	15,014750	499,500000	1,051557	1,043981	1,007387	0,997241	8,736663	8,673714	4,150000	3,174232	-2523,542909	2842,166874	0,000000	0,000000	-26,146797	8795,677942	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:14	Referenz I (60 Zyklen)	15,006291	998,000000	2,043892	2,044156	1,999721	1,997416	8,499151	8,500247	4,150000	3,172529	-2517,847292	2851,590180	0,000000	0,000000	-26,085243	8594,127140	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:17	Referenz I (60 Zyklen)	15,008297	1497,000000	3,032801	3,035832	2,988631	2,989092	8,407566	8,415967	4,150000	3,172901	-2518,911309	2851,652706	0,000000	0,000000	-26,096741	8592,789802	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:21	Referenz I (60 Zyklen)	15,010334	1997,000000	4,033899	4,025861	3,989728	3,979121	8,382915	8,366211	4,150000	3,173279	-2521,164519	2851,626379	0,000000	0,000000	-26,121092	8593,352892	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
24.06.2020	16:08:24	Referenz I (60 Zyklen)	18,014321	499,500000	0,959980	0,963208	0,915809	0,916468	7,975806	8,002627	4,150000	3,808355	-1895,898469	2922,670655	0,000000	0,000000	-19,443358	7073,819242	-6,350103	-6,353793	6,438445	6,447273	0,044171	0,046740	0,000000
